"quest","quest_label","domain","item_no","item_code","item_id","item_text_ar","item_text_en","relevance_score","clarity_score","cultural_fit_score","reviewer_id","comments"
8,"8-month","Problem-solving",6,"cg6","q8_cg6","٦. عندما يمسك طفلك بلعبة بيده، هل يقوم بضربها بلعبة أخرى تكون موجودة على الطاولة أو على الأرض؟","6. When your child holds a toy in his hand, does he hit it with another toy that is on the table or on the floor?",NA,NA,NA,NA,NA
8,"8-month","Personal-social",1,"ps1","q8_ps1","١. عندما يكون طفلك مستلقيًا على ظهره هل يحاول اللعب بإمساك قدمه؟","1. When your baby is lying on his back, does he try to play by holding his foot?",NA,NA,NA,NA,NA
8,"8-month","Personal-social",2,"ps2","q8_ps2","٢. عندما يكون طفلك مقابلً لمرآة كبيرة، هل يحاول الوصول إليها ولمسها؟","2. When your child is facing a large mirror, does he try to reach out and touch it?",NA,NA,NA,NA,NA
8,"8-month","Personal-social",3,"ps3","q8_ps3","٣. هل يحاول طفلك الوصول إلى لعبة ليست في متناول يديه؟","3. Is your child trying to reach a toy that is not within his reach?",NA,NA,NA,NA,NA
8,"8-month","Personal-social",4,"ps4","q8_ps4","٤. هل يضع طفلك قدمه في فمه عندما يكون مستلقيًا على ظهره؟","4. Does your baby put his foot in his mouth when he's lying on his back?",NA,NA,NA,NA,NA
8,"8-month","Personal-social",5,"ps5","q8_ps5","٥. هل يشرب طفلك الماء، أو العصير، أو أي مشروب آخر من كوب تمسكه أنت؟","5. Does your child drink water, juice, or another beverage from a cup that you hold?",NA,NA,NA,NA,NA
8,"8-month","Personal-social",6,"ps6","q8_ps6","٦. هل يطعم طفلك نفسه قطعة بسكويت أو كعكة؟","6. Does your child feed himself a cookie or cake?",NA,NA,NA,NA,NA
9,"9-month","Communication",1,"c1","q9_c1","١. هل يطلق طفلك أصوات كالأصوات الآتية: ”دا“، و ”با“، و ”كا“، و ”غا“؟","1. Does your baby make sounds such as “da,” “ba,” “ka,” and “ga”?",NA,NA,NA,NA,NA
9,"9-month","Communication",2,"c2","q9_c2","٢. عندما تقلد الصوت الذي يطلقه طفلك، هل يقوم طفلك بتقليد الصوت فسه لك؟","2. When you imitate the sound your child makes, does your child imitate the same sound back to you?",NA,NA,NA,NA,NA
9,"9-month","Communication",3,"c3","q9_c3","٣. هل يطلق طفلك صوتين متشابهين كالأصوات الآتية: ”دا دا“، أو ”با با“، أو ”غا غا“؟","3. Does your child make two similar sounds, such as “da-da,” “ba-ba,” or “ga-ga”?",NA,NA,NA,NA,NA
9,"9-month","Communication",4,"c4","q9_c4","٤. هل يلعب طفلك واحدة على الأقل من ألعاب الأطفال الشائعة إذا طلبت منه ذلك، مثل:أن يلوح بيده ”باي باي“، أو ”لعبة تغطية الوجه ثم كشفه“، أو ”التصفيق باليد“؟","4. Would your child play at least one of the common children's games if you asked him to do so, such as the “bye bye” wave, the “cover and reveal face game,” or the “hand clap”?",NA,NA,NA,NA,NA
9,"9-month","Communication",5,"c5","q9_c5","٥. هل يتبع طفلك أمرًا بسيطًا واحدًا دون أن تستخدم معه التلميح أو الإشارة باليد؟ كأن تقول ”تعال هنا“، أو ”اعطني“، أو ”أعده مكانه“؟","5. Does your child follow one simple command without a hint or hand signal? Like saying “Come here,” or “Give it to me,” or “Put it back in its place”?",NA,NA,NA,NA,NA
9,"9-month","Communication",6,"c6","q9_c6","٦. هل يقول طفلك ثلاث كلمات مثل: ”ماما“، و ”بابا“، و ”دادا“؟","6. Does your child say three words such as: “mama,” “dada,” and “dada”?",NA,NA,NA,NA,NA
9,"9-month","Gross motor",1,"gm1","q9_gm1","١. عندما تمسك بكلتا يدي طفلك لتساعده على التوازن أثناء الوقوف، هل يقف دون اهتزاز؟","1. When you hold your child in both hands to help him balance while standing, does he stand without shaking?",NA,NA,NA,NA,NA
9,"9-month","Gross motor",2,"gm2","q9_gm2","٢. هل يجلس طفلك مستقيمًا على الأرض لبضع دقائق دون أن يتكئ على يديه؟","2. Does your child sit upright on the floor for a few minutes without leaning on his hands?",NA,NA,NA,NA,NA
9,"9-month","Gross motor",3,"gm3","q9_gm3","٣. عندما تساعد طفلك على الوقوف بجانب قطعة أثاث أو حافة سرير، هل يقف ممسكًا بها دون أن يستند بصدره إليها؟","3. When you help your child stand next to a piece of furniture or the edge of a bed, does he stand holding it without resting his chest on it?",NA,NA,NA,NA,NA
9,"9-month","Gross motor",4,"gm4","q9_gm4","٤. بعدما يكون طفلك واقفًا ومستندًا على قطعة أثاث، هل ينحني إلى الأسفل ليلتقط لعبة من الأرض ثم يعود إلى وضعية الوقوف؟","4. After your child is standing and leaning on a piece of furniture, does he bend down to pick up a toy from the floor and then return to a standing position?",NA,NA,NA,NA,NA
9,"9-month","Gross motor",5,"gm5","q9_gm5","٥. عندما يكون طفلك واقفًا ومستندًا إلى قطعة أثاث، هل يمكنه الانحناء بجسده إلى الأسفل دون أن يقع أو ينزلق؟","5. When your child is standing and leaning against a piece of furniture, can he bend down without falling or slipping?",NA,NA,NA,NA,NA
9,"9-month","Gross motor",6,"gm6","q9_gm6","٦. هل يمشي طفلك وهو يستند بيد واحدة إلى قطعة أثاث قريبة منه؟","6. Does your child walk with one hand on a nearby piece of furniture?",NA,NA,NA,NA,NA
9,"9-month","Fine motor",1,"fm1","q9_fm1","١. هل يلتقط طفلك لعبة صغيرة بيد واحدة؟","1. Does your child pick up a small toy with one hand?",NA,NA,NA,NA,NA
9,"9-month","Fine motor",2,"fm2","q9_fm2","٢. هل ينجح طفلك في التقاط كسرة خبز مستخدمًا إبهامه وبقية الأصابع؟","2. Does your child successfully pick up a piece of bread using his thumb and other fingers?",NA,NA,NA,NA,NA
9,"9-month","Fine motor",3,"fm3","q9_fm3","٣. هل يلتقط طفلك لعبة صغيرة مستخدمًا رؤوس أصابعة؟","3. Does your child pick up a small toy using his or her fingertips?",NA,NA,NA,NA,NA
9,"9-month","Fine motor",4,"fm4","q9_fm4","٤. بعد محاولة أو اثنتين، هل يلتقط طفلك خيطًا مستخدمًا السبابة والإبهام معًا؟","4. After one or two attempts, does your child pick up a string using both his index finger and thumb?",NA,NA,NA,NA,NA
9,"9-month","Fine motor",5,"fm5","q9_fm5","٥. هل يلتقط طفلك كسرة خبز مستخدمًا رؤوس أصابعه؟","5. Does your child pick up a piece of bread using his or her fingertips?",NA,NA,NA,NA,NA
9,"9-month","Fine motor",6,"fm6","q9_fm6","٦. هل يضع طفلك لعبة صغيرة على الأرض دون أن تسقط منه، ومن ثم يُبعد يده عنها؟","6. Does your child place a small toy on the floor without it falling, and then move his hand away from it?",NA,NA,NA,NA,NA
9,"9-month","Problem-solving",1,"cg1","q9_cg1","١. هل يمرر طفلك اللعبة من يد لأخرى عدة مرات؟","1. Does your child pass the toy from one hand to another several times?",NA,NA,NA,NA,NA
9,"9-month","Problem-solving",2,"cg2","q9_cg2","٢. هل يلتقط طفلك بيديه لعبتين صغيرتين -لعبة واحدة في كل يد- ويمسكهما لمدة دقيقة واحدة؟","2. Does your child pick up two small toys with his hands - one toy in each hand - and hold them for one minute?",NA,NA,NA,NA,NA
9,"9-month","Problem-solving",3,"cg3","q9_cg3","٣. عندما يمسك طفلك بلعبة بيده، هل يقوم بضربها بلعبة أخرى تكون موجودة على الطاولة أو على الأرض؟","3. When your child holds a toy in his hand, does he hit it with another toy that is on the table or on the floor?",NA,NA,NA,NA,NA
9,"9-month","Problem-solving",4,"cg4","q9_cg4","٤. عندما يكون طفلك ممسكاً بلعبتين صغيرتين في كلتا يديه، هل يصفق إحداهما بالأخرى؟","4. When your child holds two small toys in both hands, does he clap one with the other?",NA,NA,NA,NA,NA
9,"9-month","Problem-solving",5,"cg5","q9_cg5","٥. هل يحاول طفلك أن ينخر بإصبعه لإخراج كسرة خبز -بحجم حبة الفول تقريبًا- من قارورة شفافة كقارورة الماء أو قارورة حليب الطفل؟","5. Is your child trying to poke his finger to remove a piece of bread - about the size of a bean - from a clear bottle such as a water bottle or a baby formula bottle?",NA,NA,NA,NA,NA
9,"9-month","Problem-solving",6,"cg6","q9_cg6","٦. بعد أن يراك طفلك تخبئ لعبة صغيرة تحت ورقة أو قطعة قماش، هل يجد اللعبة إذا طلبت منه البحث عنها؟","6. After your child sees you hiding a small toy under a piece of paper or cloth, will he find the toy if you ask him to look for it?",NA,NA,NA,NA,NA
9,"9-month","Personal-social",1,"ps1","q9_ps1","١. هل يضع طفلك قدمه في فمه عندما يكون مستلقيًا على ظهره؟","1. Does your baby put his foot in his mouth when he's lying on his back?",NA,NA,NA,NA,NA
9,"9-month","Personal-social",2,"ps2","q9_ps2","٢. هل يشرب طفلك الماء، أو العصير، أو أي مشروب آخر من كوب تمسكه أنت؟","2. Does your child drink water, juice, or another beverage from a cup that you hold?",NA,NA,NA,NA,NA
9,"9-month","Personal-social",3,"ps3","q9_ps3","٣. هل يطعم طفلك نفسه قطعة بسكويت أو كعكة؟","3. Does your child feed himself a cookie or cake?",NA,NA,NA,NA,NA
9,"9-month","Personal-social",4,"ps4","q9_ps4","٤. عندما تمد يدك وتطلب من طفلك أن يعطيك لعبته، هل يعطيك إياها حتى وإن لم يفلتها؟","4. When you reach out and ask your child to give you his toy, does he give it to you even if he doesn't let go?",NA,NA,NA,NA,NA
9,"9-month","Personal-social",5,"ps5","q9_ps5","٥. عندما تُلبس طفلك قميصه هل يدفع بذراعه داخل كم القميص حال دخولها فتحة الكم؟","5. When you put your child on his shirt, does he push his arm into the shirt sleeve as soon as it enters the sleeve opening?",NA,NA,NA,NA,NA
9,"9-month","Personal-social",6,"ps6","q9_ps6","٦. عندما تمد يدك وتطلب من طفلك أن يعطيك لعبته، هل يفلتها في يديك؟","6. When you reach out and ask your child to give you his toy, does he release it into your hands?",NA,NA,NA,NA,NA
10,"10-month","Communication",1,"c1","q10_c1","١. هل يطلق طفلك أصوات كالأصوات الآتية: ”دا“، و ”با“، و ”كا“، و ”غا“؟","1. Does your baby make sounds such as “da,” “ba,” “ka,” and “ga”?",NA,NA,NA,NA,NA
10,"10-month","Communication",2,"c2","q10_c2","٢. عندما تقلد الصوت الذي يطلقه طفلك، هل يقوم طفلك بتقليد الصوت نفسه لك؟","2. When you imitate the sound your child makes, does your child imitate the same sound back to you?",NA,NA,NA,NA,NA
10,"10-month","Communication",3,"c3","q10_c3","٣. هل يطلق طفلك صوتين متشابهين كالأصوات الآتية: ”دا دا“، أو ”با با“، أو ”غا غا“؟","3. Does your child make two similar sounds, such as “da-da,” “ba-ba,” or “ga-ga”?",NA,NA,NA,NA,NA
10,"10-month","Communication",4,"c4","q10_c4","٤. هل يلعب طفلك واحدة على الأقل من ألعاب الأطفال الشائعة إذا طلبت منه ذلك، مثل: أن يلوح بيده ”باي باي“، أو ”لعبة تغطية الوجه ثم كشفه“، أو ”التصفيق باليد“؟","4. Would your child play at least one of the common children's games if you asked him to do so, such as the “bye bye” wave, the “cover and reveal face game,” or the “hand clap”?",NA,NA,NA,NA,NA
10,"10-month","Communication",5,"c5","q10_c5","٥. هل يتبع طفلك أمرًا بسيطًا واحدًا دون أن تستخدم معه التلميح أو الإشارة باليد؟ كأن تقول ”تعال هنا“، أو ”اعطني“، أو ”أعده مكانه“؟","5. Does your child follow one simple command without a hint or hand signal? Like saying “Come here,” or “Give it to me,” or “Put it back in its place”?",NA,NA,NA,NA,NA
10,"10-month","Communication",6,"c6","q10_c6","٦. هل يقول طفلك ثلاث كلمات مثل: ”ماما“، و ”بابا“، و ”دادا“؟","6. Does your child say three words such as: “mama,” “dada,” and “dada”?",NA,NA,NA,NA,NA
10,"10-month","Gross motor",1,"gm1","q10_gm1","١. عندما تمسك بكلتا يدي طفلك لتساعده على التوازن أثناء الوقوف، هل يقف دون اهتزاز؟","1. When you hold your child in both hands to help him balance while standing, does he stand without shaking?",NA,NA,NA,NA,NA
